Datum,Zeitpunkt,Haus,Bedachung,Pflanzen-Nr,Veredelung ,Salzstress,Trieblänge,Anzahl_Blätter,Anzahl_Blütenstände,Anzahl_grüne_Früchte,Anzahl_rote_Früchte,Anzahl_Blütenendfäule,Anzahl_geerntete_Früchte,Gewicht_Trieb,Gewicht_Blätter,Gewicht_grüne_Früchte,Gewicht_rote_Früchte,Gewicht_Blütenendfäule
9/17/2018,1,1,Floatglas,1,ohne,ohne,63,13,4,1,0,0,0,NA,NA,NA,NA,NA
9/17/2018,1,1,Floatglas,2,ohne,ohne,53,13,4,3,0,0,0,NA,NA,NA,NA,NA
9/17/2018,1,1,Floatglas,3,ohne,ohne,53,11,3,0,0,0,0,NA,NA,NA,NA,NA
9/17/2018,1,1,Floatglas,4,ohne,ohne,56,12,3,2,0,0,0,NA,NA,NA,NA,NA
9/17/2018,1,1,Floatglas,5,mit,ohne,51,12,3,0,0,0,0,NA,NA,NA,NA,NA
9/17/2018,1,1,Floatglas,6,mit,ohne,50,11,3,0,0,0,0,NA,NA,NA,NA,NA
9/17/2018,1,1,Floatglas,7,mit,ohne,57,12,4,1,0,0,0,NA,NA,NA,NA,NA
9/17/2018,1,1,Floatglas,8,mit,ohne,58,13,3,0,0,0,0,NA,NA,NA,NA,NA
9/17/2018,1,1,Floatglas,9,mit,mit,52,11,3,0,0,0,0,NA,NA,NA,NA,NA
9/17/2018,1,1,Floatglas,10,mit,mit,47,9,4,0,0,0,0,NA,NA,NA,NA,NA
9/17/2018,1,1,Floatglas,11,mit,mit,61,12,2,2,0,0,0,NA,NA,NA,NA,NA
9/17/2018,1,1,Floatglas,12,mit,mit,52,10,3,0,0,0,0,NA,NA,NA,NA,NA
9/17/2018,1,1,Floatglas,13,ohne,mit,52,9,4,3,0,0,0,NA,NA,NA,NA,NA
9/17/2018,1,1,Floatglas,14,ohne,mit,59,12,4,2,0,0,0,NA,NA,NA,NA,NA
9/17/2018,1,1,Floatglas,15,ohne,mit,64,12,3,0,0,0,0,NA,NA,NA,NA,NA
9/17/2018,1,1,Floatglas,16,ohne,mit,63,12,3,0,0,0,0,NA,NA,NA,NA,NA
9/17/2018,1,2,Solarglas,17,ohne,ohne,54,14,3,0,0,0,0,NA,NA,NA,NA,NA
9/17/2018,1,2,Solarglas,18,ohne,ohne,54,12,3,0,0,0,0,NA,NA,NA,NA,NA
9/17/2018,1,2,Solarglas,19,ohne,ohne,58,13,4,3,0,0,0,NA,NA,NA,NA,NA
9/17/2018,1,2,Solarglas,20,ohne,ohne,53,11,4,2,0,0,0,NA,NA,NA,NA,NA
9/17/2018,1,2,Solarglas,21,mit,ohne,54,12,4,0,0,0,0,NA,NA,NA,NA,NA
9/17/2018,1,2,Solarglas,22,mit,ohne,56,11,3,1,0,0,0,NA,NA,NA,NA,NA
9/17/2018,1,2,Solarglas,23,mit,ohne,53,11,4,3,0,0,0,NA,NA,NA,NA,NA
9/17/2018,1,2,Solarglas,24,mit,ohne,52,12,5,2,0,0,0,NA,NA,NA,NA,NA
9/17/2018,1,2,Solarglas,25,mit,mit,59,12,3,2,0,0,0,NA,NA,NA,NA,NA
9/17/2018,1,2,Solarglas,26,mit,mit,50,11,4,3,0,0,0,NA,NA,NA,NA,NA
9/17/2018,1,2,Solarglas,27,mit,mit,53,11,5,3,0,0,0,NA,NA,NA,NA,NA
9/17/2018,1,2,Solarglas,28,mit,mit,46,8,4,0,0,0,0,NA,NA,NA,NA,NA
9/17/2018,1,2,Solarglas,29,ohne,mit,58,13,4,2,0,0,0,NA,NA,NA,NA,NA
9/17/2018,1,2,Solarglas,30,ohne,mit,55,12,4,0,0,0,0,NA,NA,NA,NA,NA
9/17/2018,1,2,Solarglas,31,ohne,mit,56,13,3,1,0,0,0,NA,NA,NA,NA,NA
9/17/2018,1,2,Solarglas,32,ohne,mit,65,13,4,0,0,0,0,NA,NA,NA,NA,NA
9/17/2018,1,3,ETFE-Folie,33,ohne,ohne,62,13,4,2,0,0,0,NA,NA,NA,NA,NA
9/17/2018,1,3,ETFE-Folie,34,ohne,ohne,62,12,4,1,0,0,0,NA,NA,NA,NA,NA
9/17/2018,1,3,ETFE-Folie,35,ohne,ohne,62,11,4,0,0,0,0,NA,NA,NA,NA,NA
9/17/2018,1,3,ETFE-Folie,36,ohne,ohne,61,13,5,1,0,0,0,NA,NA,NA,NA,NA
9/17/2018,1,3,ETFE-Folie,37,mit,ohne,58,12,4,2,0,0,0,NA,NA,NA,NA,NA
9/17/2018,1,3,ETFE-Folie,38,mit,ohne,49,10,3,1,0,0,0,NA,NA,NA,NA,NA
9/17/2018,1,3,ETFE-Folie,39,mit,ohne,59,13,3,0,0,0,0,NA,NA,NA,NA,NA
9/17/2018,1,3,ETFE-Folie,40,mit,ohne,60,13,3,0,0,0,0,NA,NA,NA,NA,NA
9/17/2018,1,3,ETFE-Folie,41,mit,mit,59,11,2,0,0,0,0,NA,NA,NA,NA,NA
9/17/2018,1,3,ETFE-Folie,42,mit,mit,52,11,3,2,0,0,0,NA,NA,NA,NA,NA
9/17/2018,1,3,ETFE-Folie,43,mit,mit,63,11,4,4,0,0,0,NA,NA,NA,NA,NA
9/17/2018,1,3,ETFE-Folie,44,mit,mit,46,11,4,3,0,0,0,NA,NA,NA,NA,NA
9/17/2018,1,3,ETFE-Folie,45,ohne,mit,58,12,4,0,0,0,0,NA,NA,NA,NA,NA
9/17/2018,1,3,ETFE-Folie,46,ohne,mit,63,12,4,0,0,0,0,NA,NA,NA,NA,NA
9/17/2018,1,3,ETFE-Folie,47,ohne,mit,55,12,4,0,0,0,0,NA,NA,NA,NA,NA
9/17/2018,1,3,ETFE-Folie,48,ohne,mit,60,13,4,1,0,0,0,NA,NA,NA,NA,NA
9/17/2018,1,4,Floatglas,49,ohne,ohne,62,13,4,3,0,0,0,NA,NA,NA,NA,NA
9/17/2018,1,4,Floatglas,50,ohne,ohne,57,12,5,3,0,0,0,NA,NA,NA,NA,NA
9/17/2018,1,4,Floatglas,51,ohne,ohne,52,11,4,1,0,0,0,NA,NA,NA,NA,NA
9/17/2018,1,4,Floatglas,52,ohne,ohne,46,11,4,2,0,0,0,NA,NA,NA,NA,NA
9/17/2018,1,4,Floatglas,53,mit,ohne,52,10,4,1,0,0,0,NA,NA,NA,NA,NA
9/17/2018,1,4,Floatglas,54,mit,ohne,62,13,4,1,0,0,0,NA,NA,NA,NA,NA
9/17/2018,1,4,Floatglas,55,mit,ohne,53,11,5,3,0,0,0,NA,NA,NA,NA,NA
9/17/2018,1,4,Floatglas,56,mit,ohne,52,11,3,4,0,0,0,NA,NA,NA,NA,NA
9/17/2018,1,4,Floatglas,57,mit,mit,47,10,3,3,0,0,0,NA,NA,NA,NA,NA
9/17/2018,1,4,Floatglas,58,mit,mit,40,10,5,3,0,0,0,NA,NA,NA,NA,NA
9/17/2018,1,4,Floatglas,59,mit,mit,57,12,4,0,0,0,0,NA,NA,NA,NA,NA
9/17/2018,1,4,Floatglas,60,mit,mit,44,10,2,1,0,0,0,NA,NA,NA,NA,NA
9/17/2018,1,4,Floatglas,61,ohne,mit,53,11,4,0,0,0,0,NA,NA,NA,NA,NA
9/17/2018,1,4,Floatglas,62,ohne,mit,60,11,4,0,0,0,0,NA,NA,NA,NA,NA
9/17/2018,1,4,Floatglas,63,ohne,mit,56,12,5,4,0,0,0,NA,NA,NA,NA,NA
9/17/2018,1,4,Floatglas,64,ohne,mit,55,12,4,1,0,0,0,NA,NA,NA,NA,NA
9/17/2018,1,5,Solarglas,65,ohne,ohne,48,11,4,1,0,0,0,NA,NA,NA,NA,NA
9/17/2018,1,5,Solarglas,66,ohne,ohne,53,11,4,0,0,0,0,NA,NA,NA,NA,NA
9/17/2018,1,5,Solarglas,67,ohne,ohne,53,11,4,3,0,0,0,NA,NA,NA,NA,NA
9/17/2018,1,5,Solarglas,68,ohne,ohne,55,14,4,2,0,0,0,NA,NA,NA,NA,NA
9/17/2018,1,5,Solarglas,69,mit,ohne,58,13,5,2,0,0,0,NA,NA,NA,NA,NA
9/17/2018,1,5,Solarglas,70,mit,ohne,66,12,4,1,0,0,0,NA,NA,NA,NA,NA
9/17/2018,1,5,Solarglas,71,mit,ohne,58,13,4,0,0,0,0,NA,NA,NA,NA,NA
9/17/2018,1,5,Solarglas,72,mit,ohne,46,10,4,1,0,0,0,NA,NA,NA,NA,NA
9/17/2018,1,5,Solarglas,73,mit,mit,47,14,4,3,0,0,0,NA,NA,NA,NA,NA
9/17/2018,1,5,Solarglas,74,mit,mit,43,10,4,4,0,0,0,NA,NA,NA,NA,NA
9/17/2018,1,5,Solarglas,75,mit,mit,53,12,4,2,0,0,0,NA,NA,NA,NA,NA
9/17/2018,1,5,Solarglas,76,mit,mit,48,10,2,3,0,0,0,NA,NA,NA,NA,NA
9/17/2018,1,5,Solarglas,77,ohne,mit,49,13,4,3,0,0,0,NA,NA,NA,NA,NA
9/17/2018,1,5,Solarglas,78,ohne,mit,53,12,3,0,0,0,0,NA,NA,NA,NA,NA
9/17/2018,1,5,Solarglas,79,ohne,mit,56,12,5,2,0,0,0,NA,NA,NA,NA,NA
9/17/2018,1,5,Solarglas,80,ohne,mit,59,13,4,2,0,0,0,NA,NA,NA,NA,NA
9/17/2018,1,6,ETFE-Folie,81,ohne,ohne,60,13,4,3,0,0,0,NA,NA,NA,NA,NA
9/17/2018,1,6,ETFE-Folie,82,ohne,ohne,61,13,4,0,0,0,0,NA,NA,NA,NA,NA
9/17/2018,1,6,ETFE-Folie,83,ohne,ohne,62,12,5,5,0,0,0,NA,NA,NA,NA,NA
9/17/2018,1,6,ETFE-Folie,84,ohne,ohne,56,14,4,3,0,0,0,NA,NA,NA,NA,NA
9/17/2018,1,6,ETFE-Folie,85,mit,ohne,51,12,5,1,0,0,0,NA,NA,NA,NA,NA
9/17/2018,1,6,ETFE-Folie,86,mit,ohne,48,10,3,1,0,0,0,NA,NA,NA,NA,NA
9/17/2018,1,6,ETFE-Folie,87,mit,ohne,56,12,5,3,0,0,0,NA,NA,NA,NA,NA
9/17/2018,1,6,ETFE-Folie,88,mit,ohne,56,10,4,0,0,0,0,NA,NA,NA,NA,NA
9/17/2018,1,6,ETFE-Folie,89,mit,mit,62,12,4,1,0,0,0,NA,NA,NA,NA,NA
9/17/2018,1,6,ETFE-Folie,90,mit,mit,50,10,3,1,0,0,0,NA,NA,NA,NA,NA
9/17/2018,1,6,ETFE-Folie,91,mit,mit,53,10,4,0,0,0,0,NA,NA,NA,NA,NA
9/17/2018,1,6,ETFE-Folie,92,mit,mit,52,11,4,0,0,0,0,NA,NA,NA,NA,NA
9/17/2018,1,6,ETFE-Folie,93,ohne,mit,62,13,4,3,0,0,0,NA,NA,NA,NA,NA
9/17/2018,1,6,ETFE-Folie,94,ohne,mit,58,13,4,2,0,0,0,NA,NA,NA,NA,NA
9/17/2018,1,6,ETFE-Folie,95,ohne,mit,66,13,5,0,0,0,0,NA,NA,NA,NA,NA
9/17/2018,1,6,ETFE-Folie,96,ohne,mit,57,12,4,2,0,0,0,NA,NA,NA,NA,NA
9/24/2018,2,1,Floatglas,1,ohne,ohne,80,16,3,3,0,0,0,NA,NA,NA,NA,NA
9/24/2018,2,1,Floatglas,2,ohne,ohne,73,17,3,9,0,0,0,NA,NA,NA,NA,NA
9/24/2018,2,1,Floatglas,3,ohne,ohne,73,15,2,7,0,0,0,NA,NA,NA,NA,NA
9/24/2018,2,1,Floatglas,4,ohne,ohne,75,15,2,10,0,0,0,NA,NA,NA,NA,NA
9/24/2018,2,1,Floatglas,5,mit,ohne,68,14,1,6,0,0,0,NA,NA,NA,NA,NA
9/24/2018,2,1,Floatglas,6,mit,ohne,70,14,2,6,0,0,0,NA,NA,NA,NA,NA
9/24/2018,2,1,Floatglas,7,mit,ohne,70,14,2,15,0,0,0,NA,NA,NA,NA,NA
9/24/2018,2,1,Floatglas,8,mit,ohne,76,16,2,7,0,0,0,NA,NA,NA,NA,NA
9/24/2018,2,1,Floatglas,9,mit,mit,73,13,2,9,0,0,0,NA,NA,NA,NA,NA
9/24/2018,2,1,Floatglas,10,mit,mit,65,13,2,8,0,0,0,NA,NA,NA,NA,NA
9/24/2018,2,1,Floatglas,11,mit,mit,78,14,2,11,0,0,0,NA,NA,NA,NA,NA
9/24/2018,2,1,Floatglas,12,mit,mit,68,13,2,9,0,0,0,NA,NA,NA,NA,NA
9/24/2018,2,1,Floatglas,13,ohne,mit,64,12,2,10,0,0,0,NA,NA,NA,NA,NA
9/24/2018,2,1,Floatglas,14,ohne,mit,74,15,2,5,0,0,0,NA,NA,NA,NA,NA
9/24/2018,2,1,Floatglas,15,ohne,mit,77,14,2,2,0,0,0,NA,NA,NA,NA,NA
9/24/2018,2,1,Floatglas,16,ohne,mit,84,14,3,5,0,0,0,NA,NA,NA,NA,NA
9/24/2018,2,2,Solarglas,17,ohne,ohne,73,15,2,3,0,0,0,NA,NA,NA,NA,NA
9/24/2018,2,2,Solarglas,18,ohne,ohne,74,14,2,11,0,0,0,NA,NA,NA,NA,NA
9/24/2018,2,2,Solarglas,19,ohne,ohne,79,17,3,7,0,0,0,NA,NA,NA,NA,NA
9/24/2018,2,2,Solarglas,20,ohne,ohne,72,13,2,10,0,0,0,NA,NA,NA,NA,NA
9/24/2018,2,2,Solarglas,21,mit,ohne,70,15,1,7,0,0,0,NA,NA,NA,NA,NA
9/24/2018,2,2,Solarglas,22,mit,ohne,73,14,2,6,0,0,0,NA,NA,NA,NA,NA
9/24/2018,2,2,Solarglas,23,mit,ohne,72,14,2,22,0,0,0,NA,NA,NA,NA,NA
9/24/2018,2,2,Solarglas,24,mit,ohne,72,15,2,7,0,0,0,NA,NA,NA,NA,NA
9/24/2018,2,2,Solarglas,25,mit,mit,78,15,2,9,0,0,0,NA,NA,NA,NA,NA
9/24/2018,2,2,Solarglas,26,mit,mit,69,14,2,7,0,0,0,NA,NA,NA,NA,NA
9/24/2018,2,2,Solarglas,27,mit,mit,70,14,2,10,0,0,0,NA,NA,NA,NA,NA
9/24/2018,2,2,Solarglas,28,mit,mit,62,12,2,8,0,0,0,NA,NA,NA,NA,NA
9/24/2018,2,2,Solarglas,29,ohne,mit,77,17,3,5,0,0,0,NA,NA,NA,NA,NA
9/24/2018,2,2,Solarglas,30,ohne,mit,76,16,2,5,0,0,0,NA,NA,NA,NA,NA
9/24/2018,2,2,Solarglas,31,ohne,mit,79,16,2,2,0,0,0,NA,NA,NA,NA,NA
9/24/2018,2,2,Solarglas,32,ohne,mit,85,15,2,5,0,0,0,NA,NA,NA,NA,NA
9/24/2018,2,3,ETFE-Folie,33,ohne,ohne,81,14,2,7,0,0,0,NA,NA,NA,NA,NA
9/24/2018,2,3,ETFE-Folie,34,ohne,ohne,80,15,3,12,0,0,0,NA,NA,NA,NA,NA
9/24/2018,2,3,ETFE-Folie,35,ohne,ohne,82,14,3,14,0,0,0,NA,NA,NA,NA,NA
9/24/2018,2,3,ETFE-Folie,36,ohne,ohne,78,15,2,14,0,0,0,NA,NA,NA,NA,NA
9/24/2018,2,3,ETFE-Folie,37,mit,ohne,73,16,2,9,0,0,0,NA,NA,NA,NA,NA
9/24/2018,2,3,ETFE-Folie,38,mit,ohne,62,13,2,12,0,0,0,NA,NA,NA,NA,NA
9/24/2018,2,3,ETFE-Folie,39,mit,ohne,75,16,2,9,0,0,0,NA,NA,NA,NA,NA
9/24/2018,2,3,ETFE-Folie,40,mit,ohne,76,14,2,18,0,0,0,NA,NA,NA,NA,NA
9/24/2018,2,3,ETFE-Folie,41,mit,mit,75,14,2,8,0,0,0,NA,NA,NA,NA,NA
9/24/2018,2,3,ETFE-Folie,42,mit,mit,70,14,2,14,0,0,0,NA,NA,NA,NA,NA
9/24/2018,2,3,ETFE-Folie,43,mit,mit,82,16,2,9,0,0,0,NA,NA,NA,NA,NA
9/24/2018,2,3,ETFE-Folie,44,mit,mit,62,14,2,9,0,0,0,NA,NA,NA,NA,NA
9/24/2018,2,3,ETFE-Folie,45,ohne,mit,78,15,3,10,0,0,0,NA,NA,NA,NA,NA
9/24/2018,2,3,ETFE-Folie,46,ohne,mit,84,15,3,4,0,0,0,NA,NA,NA,NA,NA
9/24/2018,2,3,ETFE-Folie,47,ohne,mit,72,14,2,6,0,0,0,NA,NA,NA,NA,NA
9/24/2018,2,3,ETFE-Folie,48,ohne,mit,79,15,2,4,0,0,0,NA,NA,NA,NA,NA
9/24/2018,2,4,Floatglas,49,ohne,ohne,83,15,2,5,0,0,0,NA,NA,NA,NA,NA
9/24/2018,2,4,Floatglas,50,ohne,ohne,77,15,2,11,0,0,0,NA,NA,NA,NA,NA
9/24/2018,2,4,Floatglas,51,ohne,ohne,70,14,2,12,0,0,0,NA,NA,NA,NA,NA
9/24/2018,2,4,Floatglas,52,ohne,ohne,66,13,2,11,0,0,0,NA,NA,NA,NA,NA
9/24/2018,2,4,Floatglas,53,mit,ohne,73,12,1,8,0,0,0,NA,NA,NA,NA,NA
9/24/2018,2,4,Floatglas,54,mit,ohne,77,15,2,12,0,0,0,NA,NA,NA,NA,NA
9/24/2018,2,4,Floatglas,55,mit,ohne,70,13,2,8,0,0,0,NA,NA,NA,NA,NA
9/24/2018,2,4,Floatglas,56,mit,ohne,72,14,2,15,0,0,0,NA,NA,NA,NA,NA
9/24/2018,2,4,Floatglas,57,mit,mit,64,12,2,9,0,0,0,NA,NA,NA,NA,NA
9/24/2018,2,4,Floatglas,58,mit,mit,58,12,1,15,0,0,0,NA,NA,NA,NA,NA
9/24/2018,2,4,Floatglas,59,mit,mit,75,15,2,9,0,0,0,NA,NA,NA,NA,NA
9/24/2018,2,4,Floatglas,60,mit,mit,62,12,1,11,0,0,0,NA,NA,NA,NA,NA
9/24/2018,2,4,Floatglas,61,ohne,mit,70,14,2,7,0,0,0,NA,NA,NA,NA,NA
9/24/2018,2,4,Floatglas,62,ohne,mit,79,14,2,5,0,0,0,NA,NA,NA,NA,NA
9/24/2018,2,4,Floatglas,63,ohne,mit,75,13,2,6,0,0,0,NA,NA,NA,NA,NA
9/24/2018,2,4,Floatglas,64,ohne,mit,72,14,2,5,0,0,0,NA,NA,NA,NA,NA
9/24/2018,2,5,Solarglas,65,ohne,ohne,64,14,2,20,0,0,0,NA,NA,NA,NA,NA
9/24/2018,2,5,Solarglas,66,ohne,ohne,71,14,2,13,0,0,0,NA,NA,NA,NA,NA
9/24/2018,2,5,Solarglas,67,ohne,ohne,73,14,2,10,0,0,0,NA,NA,NA,NA,NA
9/24/2018,2,5,Solarglas,68,ohne,ohne,70,15,2,11,0,0,0,NA,NA,NA,NA,NA
9/24/2018,2,5,Solarglas,69,mit,ohne,80,16,2,23,0,0,0,NA,NA,NA,NA,NA
9/24/2018,2,5,Solarglas,70,mit,ohne,84,15,2,8,0,0,0,NA,NA,NA,NA,NA
9/24/2018,2,5,Solarglas,71,mit,ohne,75,15,2,10,0,0,0,NA,NA,NA,NA,NA
9/24/2018,2,5,Solarglas,72,mit,ohne,65,12,1,14,0,0,0,NA,NA,NA,NA,NA
9/24/2018,2,5,Solarglas,73,mit,mit,63,15,2,9,0,0,0,NA,NA,NA,NA,NA
9/24/2018,2,5,Solarglas,74,mit,mit,61,11,1,14,0,0,0,NA,NA,NA,NA,NA
9/24/2018,2,5,Solarglas,75,mit,mit,69,16,3,15,0,0,0,NA,NA,NA,NA,NA
9/24/2018,2,5,Solarglas,76,mit,mit,65,12,2,17,0,0,0,NA,NA,NA,NA,NA
9/24/2018,2,5,Solarglas,77,ohne,mit,65,15,2,11,0,0,0,NA,NA,NA,NA,NA
9/24/2018,2,5,Solarglas,78,ohne,mit,64,13,2,7,0,0,0,NA,NA,NA,NA,NA
9/24/2018,2,5,Solarglas,79,ohne,mit,71,14,2,7,0,0,0,NA,NA,NA,NA,NA
9/24/2018,2,5,Solarglas,80,ohne,mit,78,14,2,10,0,0,0,NA,NA,NA,NA,NA
9/24/2018,2,6,ETFE-Folie,81,ohne,ohne,79,15,2,19,0,0,0,NA,NA,NA,NA,NA
9/24/2018,2,6,ETFE-Folie,82,ohne,ohne,82,15,2,14,0,0,0,NA,NA,NA,NA,NA
9/24/2018,2,6,ETFE-Folie,83,ohne,ohne,78,15,3,15,0,0,0,NA,NA,NA,NA,NA
9/24/2018,2,6,ETFE-Folie,84,ohne,ohne,77,16,3,16,0,0,0,NA,NA,NA,NA,NA
9/24/2018,2,6,ETFE-Folie,85,mit,ohne,62,16,2,24,0,0,0,NA,NA,NA,NA,NA
9/24/2018,2,6,ETFE-Folie,86,mit,ohne,65,13,2,11,0,0,0,NA,NA,NA,NA,NA
9/24/2018,2,6,ETFE-Folie,87,mit,ohne,73,15,2,16,0,0,0,NA,NA,NA,NA,NA
9/24/2018,2,6,ETFE-Folie,88,mit,ohne,72,13,2,11,0,0,0,NA,NA,NA,NA,NA
9/24/2018,2,6,ETFE-Folie,89,mit,mit,81,15,2,10,0,0,0,NA,NA,NA,NA,NA
9/24/2018,2,6,ETFE-Folie,90,mit,mit,67,14,1,15,0,0,0,NA,NA,NA,NA,NA
9/24/2018,2,6,ETFE-Folie,91,mit,mit,73,13,2,15,0,0,0,NA,NA,NA,NA,NA
9/24/2018,2,6,ETFE-Folie,92,mit,mit,68,13,1,19,0,0,0,NA,NA,NA,NA,NA
9/24/2018,2,6,ETFE-Folie,93,ohne,mit,82,15,2,9,0,0,0,NA,NA,NA,NA,NA
9/24/2018,2,6,ETFE-Folie,94,ohne,mit,74,15,2,7,0,0,0,NA,NA,NA,NA,NA
9/24/2018,2,6,ETFE-Folie,95,ohne,mit,83,15,2,8,0,0,0,NA,NA,NA,NA,NA
9/24/2018,2,6,ETFE-Folie,96,ohne,mit,78,14,2,11,0,0,0,NA,NA,NA,NA,NA
10/1/2018,3,1,Floatglas,1,ohne,ohne,95,16,3,0,0,0,0,NA,NA,NA,NA,NA
10/1/2018,3,1,Floatglas,2,ohne,ohne,82,18,4,0,0,0,0,NA,NA,NA,NA,NA
10/1/2018,3,1,Floatglas,3,ohne,ohne,85,15,3,0,0,0,0,NA,NA,NA,NA,NA
10/1/2018,3,1,Floatglas,4,ohne,ohne,85,15,3,0,0,0,0,NA,NA,NA,NA,NA
10/1/2018,3,1,Floatglas,5,mit,ohne,80,16,3,0,0,0,0,NA,NA,NA,NA,NA
10/1/2018,3,1,Floatglas,6,mit,ohne,80,15,3,0,0,0,0,NA,NA,NA,NA,NA
10/1/2018,3,1,Floatglas,7,mit,ohne,81,15,3,0,0,0,0,NA,NA,NA,NA,NA
10/1/2018,3,1,Floatglas,8,mit,ohne,84,16,2,0,0,0,0,NA,NA,NA,NA,NA
10/1/2018,3,1,Floatglas,9,mit,mit,80,15,3,0,0,0,0,NA,NA,NA,NA,NA
10/1/2018,3,1,Floatglas,10,mit,mit,78,14,2,0,0,0,0,NA,NA,NA,NA,NA
10/1/2018,3,1,Floatglas,11,mit,mit,94,16,4,0,0,0,0,NA,NA,NA,NA,NA
10/1/2018,3,1,Floatglas,12,mit,mit,76,14,3,0,0,0,0,NA,NA,NA,NA,NA
10/1/2018,3,1,Floatglas,13,ohne,mit,80,13,2,0,0,0,0,NA,NA,NA,NA,NA
10/1/2018,3,1,Floatglas,14,ohne,mit,85,15,3,1,0,0,0,NA,NA,NA,NA,NA
10/1/2018,3,1,Floatglas,15,ohne,mit,91,15,3,0,0,0,0,NA,NA,NA,NA,NA
10/1/2018,3,1,Floatglas,16,ohne,mit,100,16,4,1,0,0,0,NA,NA,NA,NA,NA
10/1/2018,3,2,Solarglas,17,ohne,ohne,80,16,4,2,0,0,0,NA,NA,NA,NA,NA
10/1/2018,3,2,Solarglas,18,ohne,ohne,88,16,3,0,0,0,0,NA,NA,NA,NA,NA
10/1/2018,3,2,Solarglas,19,ohne,ohne,93,14,4,2,0,0,0,NA,NA,NA,NA,NA
10/1/2018,3,2,Solarglas,20,ohne,ohne,80,15,3,2,0,0,0,NA,NA,NA,NA,NA
10/1/2018,3,2,Solarglas,21,mit,ohne,80,15,2,0,0,0,0,NA,NA,NA,NA,NA
10/1/2018,3,2,Solarglas,22,mit,ohne,90,14,3,0,0,0,0,NA,NA,NA,NA,NA
10/1/2018,3,2,Solarglas,23,mit,ohne,84,15,3,0,0,0,0,NA,NA,NA,NA,NA
10/1/2018,3,2,Solarglas,24,mit,ohne,82,16,3,0,0,0,0,NA,NA,NA,NA,NA
10/1/2018,3,2,Solarglas,25,mit,mit,85,16,4,0,0,0,0,NA,NA,NA,NA,NA
10/1/2018,3,2,Solarglas,26,mit,mit,79,14,3,0,0,0,0,NA,NA,NA,NA,NA
